37009621425 46 1 317157 168  08105122337     39     26      658105122337    1 3 0235150TTSTRANTEL;                  0  0       0       000   08502485039
37009561021  4 1 155252  81  08105122336     81    229     3108105122337    1 2 0200143CSI;000000040551000095152    0  0       0       000   08501685059
37009611155246 3  10172   8  08105122337     34    112     1468105122337    1 2 0134311PAYMAIL;                     0  0       0       000   08502385060
3700977  30 77 0  10 74   6  08105122337     47    111     1588105122337    1 3 0 16771OPER1;SUPCHECK               0  0       0       000   08504485069
3700957  6030312 104140 245  08105122336     37    880     9178105122337    1 3 0363267CUIBM;c log yr ed kber lo19060 14       0       000   08501685072
3700972132623312  10170   8  08105122337     33   3001    30348105122337    1 2 0277611INTHQMAIL;                   0  0       0       000   08503385074
37009511022  5 1  21175  21  08105122336     43   1319    13628105122337    1 2 0247150DAIREFX;                     0  0       0       000   08501185078
3701007 44131412  47347  33  08105122337     12     38      508105122338    1 2 0375231JERRAMP;                   454  0       0       000   08507885081
37009891017 6212 145 72   2  08105122337     29   1492    15218105122338    1 2 0355171TOMO;                        0  0       0       000   08505985087
37010121267  7 12122  0 493  08105122338      9     71      808105122338    110 2321451GETP008IIN;                  0  0       0       011   08508285091
37009801006 12 1 264 37 212  08105122337     37    500     5378105122338    1 2 0364525MATTEL;CIOTTA NEW            0  0       0       000   08504785093
3701010  13166 0  27 33   1  08105122337     47    116     1638105122338    1 3 0    21OPER;SUPCHECK                0  0       0       000   08507985095
3701003  30 77 0  10170   8  08105122337     47     97     1448105122338    1 3 0 16771OPER1;SUPCHECK               0  0       0       000   08507485097
3701015  17100 0  17171  13  08105122338     99    218     3178105122338    1 2 0214216PERPOPER;DAYTEST2            0  0       0       000   08508485098
37009541017  2 1 120354  48  08105122336     68    252     3208105122338    2 2 0265543ROLMPERS;                    0  0       0       000   08501385112
37009821425 60 1 142254 110  08105122337     19    156     1758105122338    1 2 0213770C3;  DLR,52995 MA            0  0       0       000   08505185114
3701033  17100 0  17173  13  08105122338    100    219     3198105122338    1 2 0214216PERPOPER;WEEKENDS4           0  0       0       000   08510385116
37010201127 3511  64335  49  08105122338    162    410     5728105122338    1 3 0165320SPOOLRM;*PDP11SPL            0  0       0       000   08509085116
37010381267  7 12122  0 493  08105122338      9     71      808105122338    110 2321451GETP008IIN;                  0  0       0       011   08510985117
3701042 534  0 0 561160  37  08105122338     12     33      458105122338    1 3 0    31BACKUP;                      0  0       0       000   08511685118
3701053 534  0 0 513352  41  08105122338     12      2      148105122338    1 3 0    31BACKUP;                      0  0       0       000   08512185123
37010411554  312 142 41 726  08105122338     12    252     2648105122338    1 2 0314705RPTS; PRNT                   0  0       0       000   08511485123
3701057 534  0 0 535374  45  08105122338     12      3      158105122338    1 3 0    31BACKUP;                      0  0       0       000   08512585127
37009651137 7711 513361  41  08105122337    148   9975   101238105122338    2 3 0155364HOUPRINT;*PDP11SPL           0  0       0       000   08502885127
37009791467 10 1  64324  49  08105122337     36    344     3808105122338    1 2 0244621SFOPROD1;                    0  0       0       000   08504685128
3701034  30 77 0  30160  11  08105122338     47    111     1588105122338    1 3 0 16771OPER1;SUPCHECK               0  0       0       000   08510385129
3701060 534  0 0 634126  46  08105122338     12      2      148105122338    1 3 0    31BACKUP;                      0  0       0       000   08512985131
37009702105145 0 701175 829  08105122337    131    165     2968105122338    2 2 0345176AID.FT;                      0  0       0       000   08503185132
3701066 534  0 0 534337  47  08105122338     12      2      148105122338    1 3 0    31BACKUP;                      0  0       0       000   08513285134
37009501202 44 1 146142 211  08105122336     51   1086    11378105122338    2 2 0177046DOW1; 2419DOWDEN -SAFGD ,    0  0       0       000   08501085135
37010611267  7 12122  0 493  08105122338      9     71      808105122338    110 2321451GETP008IIN;                  0  0       0       011   08512985138
3701072 534  0 0  64335  49  08105122338     12      3      158105122338    1 3 0    31BACKUP;                      0  0       0       000   08513685138
37010401306125 1 166314 152  08105122338      0     42      428105122339    1 2 0224252X8XC408;                     0  0       0       000   08511385141
3701076 534  0 02155  0  52  08105122338      0      3       38105122339    1 3 0    31BACKUP;                      0  0       0       000   08513985141
3701083 534  0 0 202104  54  08105122339     12     33      458105122339    1 3 0    31BACKUP;                      0  0       0       000   08514385145
