930426 1905 2010 2161 301 301 1085 1085 2 8 44 0 0 
930426 1958 2010 2161 104 301 401 1960 0 3 35 0 0 
930426 1908 2010 2162 54 69 140 213 0 1 29 0 0 
930426 1958 2010 2162 104 231 472 1056 0 3 39 0 0 
930426 1915 2011 2161 133 141 729 729 1 5 52 0 0 
930426 2002 2011 2161 156 181 1266 1266 1 10 67 0 0 
930426 1915 2011 2162 70 115 215 306 0 1 34 0 0 
930426 2002 2011 2162 50 2079 311 1003 0 2 37 0 0 
930426 2002 2012 2161 66 1644 500 5414 0 4 46 0 0 
930426 1915 2012 2161 94 1644 531 5414 0 4 39 0 0 
930426 1915 2012 2162 342 2112 420 4993 2 3 38 0 0 
930426 2002 2012 2162 138 2112 534 4993 1 4 39 0 0 
930426 2002 2013 2161 17 273 17 68 0 0 29 0 0 
930426 1915 2013 2161 22 273 20 68 0 0 29 0 0 
930426 1915 2013 2162 15 77 15 54 0 0 29 0 0 
930426 2003 2013 2162 15 77 16 58 0 0 27 0 0 
930426 2003 2014 2017 41 1200 274 1070 3 22 99 0 1 
930426 1916 2014 2017 16 1200 16 1070 1 1 26 0 0 
930426 2003 2014 2161 403 1207 79 1205 33 6 29 0 0 
930426 1916 2014 2161 322 1207 75 1205 26 6 31 0 0 
930426 2003 2015 2024 73 665 377 1122 6 31 138 0 0 
930426 1916 2015 2024 16 665 16 1122 1 1 24 0 0 
930426 2003 2015 2162 676 1164 139 184 56 11 34 0 0 
930426 1916 2015 2162 96 1164 38 184 8 3 27 0 0 
930426 1917 2016 2017 16 1025 16 1201 1 1 24 0 0 
930426 2004 2016 2017 16 1025 16 1201 1 1 24 0 0 
930426 2004 2016 2020 34 79 204 413 2 17 106 0 0 
930426 1917 2016 2020 16 79 16 413 1 1 24 0 0 
930426 2003 2016 2162 296 637 48 133 24 4 27 0 0 
930426 1916 2016 2162 157 637 34 113 13 2 27 0 0 
930426 1917 2017 2014 16 1041 16 1202 1 1 23 0 0 
930426 2004 2017 2014 98 1041 28 1202 8 2 25 0 0 
930426 1917 2017 2016 16 1201 16 993 1 1 23 0 0 
930426 2004 2017 2016 16 1201 16 993 1 1 24 0 0 
930426 1917 2020 2016 16 416 16 79 1 1 23 0 0 
930426 2004 2020 2016 229 416 37 79 19 3 27 0 0 
930426 1917 2020 2041 16 164 16 529 1 1 23 0 0 
930426 2005 2020 2041 16 164 16 529 1 1 23 0 0 
930426 2005 2021 2022 43 159 108 972 3 9 47 0 0 
930426 1918 2021 2022 29 159 30 972 2 2 28 0 0 
930426 1918 2021 2041 32 168 64 823 2 5 36 0 0 
930426 2005 2021 2041 37 168 124 823 3 10 44 0 0 
930426 1918 2021 2161 73 1201 45 211 6 3 26 0 0 
930426 2005 2021 2161 218 1201 63 211 18 5 28 0 0 
930426 1918 2022 2021 32 959 34 163 2 2 25 0 0 
930426 2005 2022 2021 92 959 34 163 7 2 27 0 0 
930426 2005 2022 2111 16 22 16 22 1 1 24 0 0 
930426 1918 2022 2111 16 22 16 22 1 1 24 0 0 
930426 1919 2023 2024 69 555 72 937 5 6 34 0 0 
930426 2006 2023 2024 18 555 21 937 1 1 25 0 0 
930426 2006 2023 2025 67 523 255 1024 5 21 95 0 0 
930426 1919 2023 2025 28 523 50 1024 2 4 44 0 0 
930426 2006 2023 2135 16 882 16 1097 1 1 27 0 0 
930426 1919 2023 2135 16 882 16 1097 1 1 24 0 0 
930426 2001 2023 2162 258 1205 64 213 21 5 29 0 0 
930426 1920 2024 2015 16 1149 16 716 1 1 23 0 0 
930426 2007 2024 2015 404 1149 59 716 33 4 29 0 0 
930426 1919 2024 2023 184 973 56 554 15 4 27 0 0 
930426 2006 2024 2023 23 973 18 554 1 1 23 0 0 
930426 1920 2024 2027 46 158 171 914 3 14 94 0 0 
930426 2006 2024 2027 41 158 297 914 3 24 162 0 0 
930426 1920 2025 2023 62 996 68 526 5 5 27 0 0 
930426 2007 2025 2023 120 996 60 526 10 5 37 0 0 
930426 2007 2025 2026 45 114 54 888 3 4 44 0 0 
930426 1920 2025 2026 16 114 16 888 1 1 24 0 0 
930426 1920 2026 2025 16 890 16 119 1 1 23 0 0 
930426 2007 2026 2025 154 890 35 119 12 2 27 0 0 
930426 1920 2026 2027 16 565 16 114 1 1 23 0 0 
930426 2007 2026 2027 16 565 16 114 1 1 24 0 0 
930426 1921 2027 2024 147 898 49 144 12 4 27 0 0 
930426 2007 2027 2024 299 898 46 144 24 3 27 0 0 
930426 2008 2027 2026 16 110 16 576 1 1 24 0 0 
930426 1921 2027 2026 16 110 16 576 1 1 24 0 0 
930426 1921 2030 2165 15 3079 16 5169 0 0 36 0 0 
930426 2008 2030 2165 14 3079 16 5169 0 0 26 0 0 
930426 2008 2030 2166 85 3150 45 6820 0 0 31 0 0 
